# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
170           	smoothSolver	6.694640e-06	8.741610e-07	8	6.947620e-04	6.260150e-05	12	false	GAMG	5.519480e-05	3.697380e-06	3	true
171           	smoothSolver	6.153710e-06	9.441410e-07	7	6.792860e-04	6.116440e-05	12	false	GAMG	5.409550e-05	4.949970e-06	3	true
172           	smoothSolver	6.599160e-06	8.723490e-07	8	6.656070e-04	5.959620e-05	12	false	GAMG	5.514250e-05	4.642220e-06	3	true
173           	smoothSolver	5.937500e-06	9.122870e-07	7	6.517260e-04	5.826370e-05	12	false	GAMG	5.445190e-05	4.684290e-06	3	true
174           	smoothSolver	6.270260e-06	8.268160e-07	8	6.364020e-04	5.648860e-05	12	false	GAMG	5.433020e-05	4.417160e-06	3	true
175           	smoothSolver	5.663710e-06	8.700360e-07	7	6.234060e-04	5.522730e-05	12	false	GAMG	5.285730e-05	4.595980e-06	3	true
176           	smoothSolver	5.977750e-06	9.701580e-07	7	6.081750e-04	5.353570e-05	12	false	GAMG	5.421320e-05	4.965360e-06	3	true
177           	smoothSolver	5.439350e-06	8.375420e-07	7	5.979860e-04	5.258400e-05	12	false	GAMG	5.450050e-05	3.230430e-06	4	true
178           	smoothSolver	5.999710e-06	9.997900e-07	7	5.825200e-04	5.092030e-05	12	false	GAMG	5.467320e-05	3.375280e-06	4	true
179           	smoothSolver	5.263290e-06	8.169990e-07	7	5.771450e-04	5.044900e-05	12	false	GAMG	5.448090e-05	4.596380e-06	4	true
180           	smoothSolver	6.140040e-06	8.603030e-07	8	5.574590e-04	4.857250e-05	12	false	GAMG	5.602190e-05	3.616440e-06	4	true
181           	smoothSolver	5.100210e-06	9.838700e-07	6	5.484500e-04	4.774710e-05	12	false	GAMG	5.304860e-05	4.433480e-06	3	true
182           	smoothSolver	5.142740e-06	8.345080e-07	7	5.223950e-04	4.533000e-05	12	false	GAMG	5.247100e-05	4.538200e-06	3	true
183           	smoothSolver	4.717050e-06	8.916290e-07	6	5.124610e-04	4.426010e-05	12	false	GAMG	5.132800e-05	4.926380e-06	3	true
