# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
156           	smoothSolver	2.094800e-05	1.719670e-06	8	5.940480e-04	4.906840e-05	1	false	GAMG	6.174120e-05	3.675940e-06	6	true
157           	smoothSolver	1.955430e-05	1.584320e-06	8	5.804390e-04	4.716150e-05	1	false	GAMG	5.761590e-05	3.626140e-06	6	true
158           	smoothSolver	1.820390e-05	1.454700e-06	8	5.658400e-04	4.524550e-05	1	false	GAMG	5.379840e-05	3.580340e-06	6	true
159           	smoothSolver	1.688310e-05	1.330910e-06	8	5.503320e-04	4.332140e-05	1	false	GAMG	5.032320e-05	3.541500e-06	6	true
160           	smoothSolver	1.559830e-05	1.212990e-06	8	5.340040e-04	4.139090e-05	1	false	GAMG	4.719290e-05	3.477590e-06	6	true
161           	smoothSolver	1.436630e-05	1.101030e-06	8	5.169990e-04	3.949480e-05	1	false	GAMG	4.434470e-05	3.406130e-06	6	true
162           	smoothSolver	1.319250e-05	9.951170e-07	8	4.992890e-04	3.760160e-05	1	false	GAMG	4.174560e-05	3.312280e-06	6	true
163           	smoothSolver	1.208320e-05	1.199660e-06	7	4.806680e-04	3.572410e-05	1	false	GAMG	3.908840e-05	3.126110e-06	6	true
164           	smoothSolver	1.101760e-05	1.079650e-06	7	4.553220e-04	3.351250e-05	1	false	GAMG	3.682700e-05	3.039060e-06	6	true
165           	smoothSolver	1.004750e-05	9.674140e-07	7	4.328280e-04	3.144810e-05	1	false	GAMG	3.480580e-05	2.964330e-06	6	true
166           	smoothSolver	9.150870e-06	8.629550e-07	7	4.112250e-04	2.951070e-05	1	false	GAMG	3.293880e-05	2.886670e-06	6	true
167           	smoothSolver	8.320650e-06	7.662420e-07	7	3.898380e-04	2.765490e-05	1	false	GAMG	3.121470e-05	2.791960e-06	6	true
168           	smoothSolver	7.550290e-06	9.134460e-07	6	3.685560e-04	2.586320e-05	1	false	GAMG	2.938880e-05	2.570100e-06	6	true
169           	smoothSolver	6.819640e-06	8.092870e-07	6	3.428710e-04	2.382940e-05	1	false	GAMG	2.786520e-05	2.442170e-06	6	true
170           	smoothSolver	6.167540e-06	9.663540e-07	5	3.196790e-04	2.196580e-05	1	false	GAMG	2.633170e-05	2.210000e-06	6	true
171           	smoothSolver	5.563320e-06	8.569860e-07	5	2.931960e-04	1.992460e-05	1	false	GAMG	2.487050e-05	2.085560e-06	6	true
172           	smoothSolver	5.030880e-06	7.572360e-07	5	2.702250e-04	1.813260e-05	1	false	GAMG	2.353620e-05	1.983280e-06	6	true
173           	smoothSolver	4.549230e-06	9.075790e-07	4	2.496300e-04	1.654260e-05	1	false	GAMG	2.220900e-05	1.754980e-06	6	true
174           	smoothSolver	4.096720e-06	8.066410e-07	4	2.259120e-04	1.478050e-05	1	false	GAMG	2.085690e-05	1.635960e-06	6	true
175           	smoothSolver	3.697800e-06	9.778440e-07	3	2.056160e-04	1.327690e-05	1	false	GAMG	1.965860e-05	1.435430e-06	6	true
176           	smoothSolver	3.330160e-06	8.793670e-07	3	1.826240e-04	1.163330e-05	1	false	GAMG	1.831330e-05	1.311020e-06	6	true
177           	smoothSolver	3.012900e-06	7.895830e-07	3	1.641570e-04	1.030030e-05	1	false	GAMG	1.712020e-05	1.222000e-06	6	true
178           	smoothSolver	2.732180e-06	9.752690e-07	2	1.485560e-04	9.199890e-06	1	false	GAMG	1.606880e-05	1.073700e-06	6	true
179           	smoothSolver	2.473350e-06	8.929130e-07	2	1.295140e-04	7.918470e-06	1	false	GAMG	1.488710e-05	9.588740e-07	6	true
180           	smoothSolver	2.252810e-06	8.171160e-07	2	1.149800e-04	6.921550e-06	1	false	GAMG	1.383480e-05	8.787990e-07	6	true
181           	smoothSolver	2.059680e-06	7.474950e-07	2	1.030450e-04	6.130320e-06	1	false	GAMG	1.291410e-05	8.229270e-07	6	true
182           	smoothSolver	1.888980e-06	9.531860e-07	1	9.295350e-05	5.481170e-06	1	false	GAMG	1.205660e-05	1.028420e-06	5	true
